info_id,emp_id,number_consumers,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,lock_time,org_id,order_status,phone
1185,1172,5,1487,1008,814,16,814,2016/8/14 18:34,2016/8/14 18:42,330,1,18688880351
1126,1118,8,1492,1013,817,22,817,2016/8/6 20:02,2016/8/6 20:06,330,1,18688880197
694,1122,8,1492,1013,819,10,819,2016/8/1 18:26,2016/8/1 18:37,330,1,18688880316
496,1019,4,1485,1006,821,13,821,2016/8/27 17:03,2016/8/27 17:11,330,1,18688880038
783,1350,8,1491,1012,823,22,823,2016/8/14 12:05,2016/8/14 12:22,330,1,18688880549
728,1562,8,1494,1015,823,19,823,2016/8/16 17:13,2016/8/16 17:29,330,1,18688880761
833,1429,8,1490,1011,823,22,823,2016/8/20 13:50,2016/8/19 13:55,330,1,18688880628
716,1112,8,1491,1012,824,16,824,2016/8/10 20:40,2016/8/10 20:57,330,1,18688880191
777,1076,7,1491,1012,824,24,824,2016/8/30 21:49,2016/8/30 21:59,330,1,18688880201
1125,1110,2,1482,1003,826,18,826,2016/8/20 21:53,2016/8/20 22:09,330,1,18688880189
1120,1121,2,1480,1001,827,19,827,2016/8/28 21:59,2016/8/28 22:12,330,1,18688880216
846,1270,8,1490,1011,829,14,829,2016/8/7 13:35,2016/8/7 13:40,330,1,18688880468
1079,1333,2,1481,1002,829,15,829,2016/8/14 19:14,2016/8/14 19:59,330,1,18688880532
764,1466,8,1490,1011,830,13,830,2016/8/10 19:39,2016/8/10 19:47,330,1,18688880664
546,1275,5,1488,1009,832,21,832,2016/8/7 21:57,2016/8/7 22:06,330,1,18688880473
1051,1573,6,1489,1010,835,33,835,2016/8/20 21:22,2016/8/20 21:38,330,1,18688880772
443,1605,10,1488,1009,837,19,837,2016/8/4 21:30,2016/8/4 21:47,330,1,18688880804
420,1509,10,1497,1018,837,17,837,2016/8/20 11:03,2016/8/20 11:10,330,1,18688880708
444,1033,10,1496,1017,837,19,837,2016/8/28 20:43,2016/8/28 20:55,330,1,18688880052
1132,1219,7,1492,1013,838,23,838,2016/8/11 21:41,2016/8/11 21:54,330,1,18688880418
468,1136,2,1480,1001,839,18,839,2016/8/10 18:59,2016/8/10 19:05,330,1,18688880265
1218,1529,6,1489,1010,840,20,840,2016/8/21 18:43,2016/8/21 18:54,330,1,18688880728
628,1602,3,1483,1004,842,20,842,2016/8/8 20:05,2016/8/8 20:17,330,1,18688880801
479,1276,3,1483,1004,843,14,843,2016/8/12 18:51,2016/8/12 19:05,330,1,18688880474
605,1472,6,1489,1010,843,9,843,2016/8/19 20:01,2016/8/19 20:05,330,1,18688880671
746,1550,6,1486,1007,843,16,843,2016/8/19 21:29,2016/8/19 21:44,330,1,18688880749
724,1130,8,1491,1012,845,15,845,2016/8/17 19:53,2016/8/17 20:02,330,1,18688880219
1073,1415,8,1506,1027,847,15,847,2016/8/14 21:14,2016/8/14 21:27,330,1,18688880614
548,1103,6,1489,1010,850,9,850,2016/8/2 18:55,2016/8/2 19:07,330,1,18688880182
607,1165,6,1489,1010,850,15,850,2016/8/7 19:13,2016/8/7 19:25,330,1,18688880294
1062,1127,4,1485,1006,850,20,850,2016/8/14 17:07,2016/8/14 17:19,330,1,18688880218
1115,1603,5,1487,1008,853,26,853,2016/8/11 17:04,2016/8/11 17:14,330,1,18688880802
413,1147,6,1488,1009,854,15,854,2016/8/1 12:42,2016/8/1 12:54,330,1,18688880276
482,1120,7,1490,1011,861,18,861,2016/8/17 18:55,2016/8/17 19:07,330,1,18688880116
1086,1512,6,1489,1010,865,16,865,2016/8/14 19:15,2016/8/14 19:28,330,1,18688880711
1092,1101,8,1491,1012,866,12,866,2016/8/14 17:44,2016/8/14 17:55,330,1,18688880180
1030,1354,6,1488,1009,868,20,868,2016/8/21 18:26,2016/8/21 18:47,330,1,18688880553
618,1123,6,1489,1010,877,12,877,2016/8/9 20:57,2016/8/9 21:15,330,1,18688880252
439,1187,8,1492,1013,878,16,878,2016/8/6 21:27,2016/8/6 21:45,330,1,18688880366
793,1086,6,1488,1009,887,17,887,2016/8/20 12:34,2016/8/20 12:19,330,1,18688880304
1083,1018,6,1488,1009,888,15,888,2016/8/28 18:31,2016/8/28 18:46,330,1,18688880037
386,1160,6,1488,1009,895,9,895,2016/8/6 11:05,2016/8/6 11:17,330,1,18688880229
575,1093,2,1482,1003,908,12,908,2016/8/5 18:41,2016/8/5 18:57,330,1,18688880172
740,1090,8,1490,1011,909,14,909,2016/8/29 20:41,2016/8/29 20:57,330,1,18688880106
555,1439,2,1482,1003,912,16,912,2016/8/10 17:48,2016/8/10 18:03,330,1,18688880638
745,1549,8,1491,1012,915,14,915,2016/8/14 21:18,2016/8/14 21:28,330,1,18688880748
579,1312,8,1492,1013,930,14,930,2016/8/13 21:08,2016/8/13 21:12,330,1,18688880511
1151,1363,6,1487,1008,933,15,933,2016/8/14 21:12,2016/8/14 21:09,330,1,18688880562
1284,1113,8,1491,1012,946,23,946,2016/8/13 17:34,2016/8/13 17:43,330,1,18688880192
902,1083,10,1497,1018,947,23,947,2016/8/28 18:03,2016/8/28 18:38,330,1,18688880303
1295,1130,4,1483,1004,953,29,953,2016/8/14 19:49,2016/8/14 20:04,330,1,18688880259
1087,1028,6,1488,1009,953,24,953,2016/8/26 20:55,2016/8/26 21:09,330,1,18688880047
879,1180,10,1495,1016,955,18,955,2016/8/21 11:33,2016/8/21 11:40,330,1,18688880359
794,1352,8,1490,1011,955,20,955,2016/8/21 13:45,2016/8/21 13:52,330,1,18688880551
1239,1124,8,1490,1011,958,19,958,2016/8/20 19:16,2016/8/20 19:32,330,1,18688880253
318,993,8,1410,1011,958,17,958,2016/8/23 12:20,2016/8/23 12:27,328,1,18688880012
852,1391,8,1492,1013,971,25,971,2016/8/20 12:33,2016/8/20 12:42,330,1,18688880590
1311,1166,5,1488,1009,976,29,976,2016/8/13 19:22,2016/8/13 19:36,330,1,18688880295
1242,1353,4,1483,1004,979,19,979,2016/8/14 18:06,2016/8/14 18:13,330,1,18688880552
681,1183,6,1505,1026,980,20,980,2016/8/5 20:20,2016/8/5 20:37,330,1,18688880362
398,1108,2,1481,1002,980,36,980,2016/8/30 11:16,2016/8/30 11:34,330,1,18688880112
1213,1134,5,1487,1008,982,25,982,2016/8/27 20:07,2016/8/27 20:13,330,1,18688880320
1228,1103,2,1480,1001,986,30,986,2016/8/27 20:34,2016/8/27 20:44,330,1,18688880210
1257,1566,5,1486,1007,989,14,989,2016/8/14 20:51,2016/8/14 21:04,330,1,18688880765
592,1027,4,1483,1004,996,12,996,2016/8/28 21:58,2016/8/28 22:11,330,1,18688880046
690,1274,10,1499,1020,1000,12,1000,2016/8/6 17:27,2016/8/6 17:38,330,1,18688880472
1146,1191,8,1490,1011,1000,27,1000,2016/8/7 21:35,2016/8/7 21:52,330,1,18688880370
803,1307,10,1495,1016,1000,11,1000,2016/8/20 12:21,2016/8/20 12:21,330,1,18688880506
669,1273,2,1480,1001,1006,20,1006,2016/8/4 21:11,2016/8/4 21:27,330,1,18688880471
465,1020,10,1509,1030,1010,27,1010,2016/8/27 17:15,2016/8/27 17:23,330,1,18688880039
394,1213,6,1488,1009,1011,20,1011,2016/8/7 11:16,2016/8/7 11:22,330,1,18688880412
813,1431,10,1497,1018,1018,19,1018,2016/8/20 11:34,2016/8/20 11:52,330,1,18688880630
557,1163,8,1516,1037,1023,30,1023,2016/8/4 21:54,2016/8/4 22:07,330,1,18688880292
822,1117,9,1496,1017,1023,15,1023,2016/8/28 11:20,2016/8/28 11:26,330,1,18688880115
1026,1010,10,1441,1025,1027,24,1027,2016/8/6 17:33,2016/8/6 17:40,329,1,18688880029
1325,1460,2,1481,1002,1027,24,1027,2016/8/6 17:33,,330,0,18688880659
738,1133,10,1509,1030,1027,22,1027,2016/8/16 20:03,2016/8/16 20:12,330,1,18688880220
431,1579,4,1512,1033,1031,16,1031,2016/8/21 11:16,2016/8/21 11:29,330,1,18688880778
1297,1128,6,1486,1007,1031,18,1031,2016/8/28 18:36,2016/8/28 18:52,330,1,18688880318
466,1013,2,1480,1001,1032,19,1032,2016/8/28 18:42,2016/8/28 18:46,330,1,18688880032
1214,1111,4,1484,1005,1034,29,1034,2016/8/27 19:44,2016/8/27 19:55,330,1,18688880113
1129,1168,6,1486,1007,1046,18,1046,2016/8/7 19:02,2016/8/7 19:46,330,1,18688880297
1188,1088,8,1491,1012,1048,21,1048,2016/8/13 18:39,2016/8/13 18:45,330,1,18688880167
1019,1109,8,1492,1013,1048,27,1048,2016/8/27 20:29,2016/8/27 20:41,330,1,18688880212
426,1067,6,1501,1022,1053,26,1053,2016/8/18 13:00,2016/8/18 13:19,330,1,18688880092
752,1025,8,1494,1015,1055,27,1055,2016/8/27 21:30,2016/8/27 21:47,330,1,18688880044
707,1107,8,1491,1012,1060,24,1060,2016/8/17 18:07,2016/8/17 18:18,330,1,18688880186
1150,1008,8,1494,1015,1062,29,1062,2016/8/21 21:38,2016/8/21 21:44,330,1,18688880027
679,1083,9,1509,1030,1064,13,1064,2016/8/25 17:03,2016/8/25 17:10,330,1,18688880303
1148,1092,4,1484,1005,1066,19,1066,2016/8/6 21:13,2016/8/6 21:32,330,1,18688880171
1081,1401,6,1489,1010,1066,20,1066,2016/8/20 19:52,2016/8/20 20:08,330,1,18688880600
1032,1102,8,1490,1011,1072,17,1072,2016/8/21 20:23,2016/8/21 20:40,330,1,18688880110
1318,1154,2,1484,1005,1076,31,1076,2016/8/13 21:39,2016/8/13 21:50,330,1,18688880227
1034,1138,6,1486,1007,1082,19,1082,2016/8/27 19:15,2016/8/27 19:33,330,1,18688880122
1033,1084,2,1482,1003,1083,33,1083,2016/8/14 19:49,2016/8/14 20:04,330,1,18688880163
162,1538,10,1416,1017,1101,18,1101,2016/8/15 11:16,2016/8/15 11:35,328,1,18688880737
551,1086,8,1519,1040,1101,19,1101,2016/8/31 19:14,2016/8/31 19:19,330,1,18688880304
168,990,2,1402,1003,1105,9,1105,2016/8/30 12:07,2016/8/30 12:19,328,1,18688880009
1294,1127,4,1483,1004,1111,25,1111,2016/8/20 19:02,2016/8/20 19:21,330,1,18688880218
1078,1093,8,1492,1013,1113,30,1113,2016/8/28 21:10,2016/8/28 21:15,330,1,18688880107
1178,1351,10,1498,1019,1129,18,1129,2016/8/13 19:33,2016/8/13 19:43,330,1,18688880550
1015,1237,5,1489,1010,1134,20,1134,2016/8/20 17:40,2016/8/20 17:56,330,1,18688880435
561,1015,8,1517,1038,1144,15,1144,2016/8/28 19:28,2016/8/28 19:39,330,1,18688880034
165,1097,10,1439,1040,1147,21,1147,2016/8/9 12:47,2016/8/9 12:58,328,1,18688880176
408,1608,8,1491,1012,1148,15,1148,2016/8/9 11:07,,330,0,18688880807
584,1487,7,1508,1029,1156,21,1156,2016/8/6 18:02,2016/8/6 18:06,330,1,18688880686
1121,1547,4,1484,1005,1156,22,1156,2016/8/6 21:41,2016/8/6 21:52,330,1,18688880746
576,1103,6,1487,1008,1162,22,1162,2016/8/29 18:36,2016/8/29 18:49,330,1,18688880210
1317,1153,8,1490,1011,1210,18,1210,2016/8/6 17:49,2016/8/6 18:08,330,2,18688880127
1119,1216,3,1484,1005,1212,15,1212,2016/8/20 18:37,2016/8/20 18:47,330,1,18688880415
743,1090,10,1496,1017,1214,16,1214,2016/8/15 21:07,2016/8/15 21:26,330,1,18688880169
385,1076,2,1481,1002,1253,16,1253,2016/8/25 11:00,2016/8/25 11:20,330,1,18688880201
1028,1136,2,1482,1003,1270,20,1270,2016/8/21 19:09,2016/8/21 19:24,330,1,18688880221
1071,1165,10,1497,1018,1282,24,1282,2016/8/14 21:41,2016/8/14 21:44,330,1,18688880131
1166,1164,3,1484,1005,1314,24,1314,2016/8/28 17:57,2016/8/28 18:14,330,1,18688880330
